,Vocab,Word
4165,mestre,7169
4166,dypet,1902
4167,ror,8768
4168,maneten,6998
4169,strenger,10664
4170,løfterik,6886
4171,fiskevak,2537
4172,fjorden,2572
4173,blank,704
4174,fritt,3157
4175,ryggen,8863
4176,rank,8559
4177,kjære,5535
4178,gått,4066
4179,fjærne,2580
4180,åser,13097
4181,skjenket,9537
4182,oss,8141
4183,smått,9994
4184,hende,4323
4185,enn,2213
4186,forstått,2925
4187,tun,11740
4188,tier,11383
4189,neste,7697
4190,mirakelnatten,7253
4191,væsen,12886
4192,skers,9485
4193,nemt,7692
4194,skilt,9515
4195,vuggermælkevejen,12741
4196,gnister,3742
4197,fænge,3370
4198,sløret,9908
4199,blikke,743
4200,gløder,3732
4201,antænde,252
4202,strejf,10659
4203,lysvingens,6748
4204,reb,8592
4205,tøjr,11923
4206,kaste,5429
4207,skib,9489
4208,havs,4228
4209,–sikker,13308
4210,pulsen,8467
4211,stormens,10615
4212,troen,11608
4213,sandt,9082
4214,viljen,12511
4215,bæreto,1264
4216,ensomhedens,2216
4217,fyr,3312
4218,ytterst,12988
4219,vestkan,12449
4220,seile,9164
4221,di,1623
4222,skute,9677
4223,tilfeldig,11402
4224,gjest–,3621
4225,kanskje,5396
4226,rute,8854
4227,uansett,11946
4228,treng,11573
4229,e,2016
4230,fastder,2405
4231,frakte,3032
4232,skjøre,9556
4233,brenn–,997
4234,venn,12396
4235,løkte,6898
4236,langs,6279
4237,vei,12319
4238,signal,9291
4239,riktig,8714
4240,lei,6343
4241,ei,2062
4242,lampe,6233
4243,mørketog,7566
4244,dæ,1939
4245,ut,12164
4246,tar,11285
4247,hjemmefra,4524
4248,vårherre,12800
4249,sa,8965
4250,jorda,5245
4251,vart,12302
4252,ble,707
4253,satte,9123
4254,stjerneopp,10545
4255,skapningens,9451
4256,gryva,3874
4257,dømt,1995
4258,flypå,2667
4259,vindnår,12543
4260,skodde,9558
4261,sett,9253
4262,inn,5147
4263,landemerke,6239
4264,førr,3455
4265,håp,4876
4266,drøm–,1822
4267,bemanneder,532
4268,skarven,9458
4269,flyr,2668
4270,seien,9163
4271,svømute,11000
4272,kanten,5401
4273,aog,254
4274,gjør,3627
4275,seiler,9165
4276,gladog,3634
4277,rope,8767
4278,sjøen,9401
4279,skvett,9678
4280,æ,13106
4281,henter,4348
4282,tidevandet,11363
4283,vadehavsturmens,12187
4284,kloderne,5602
4285,triller,11578
4286,rundtfølg,8837
4287,universernes,12128
4288,urder,12137
4289,bundtdet,1167
4290,pibler,8261
4291,skifter,9504
4292,driver,1762
4293,herinddet,4365
4294,døv,2013
4295,blinddet,748
4296,sukker,10854
4297,hitter,4502
4298,vejsom,12346
4299,mønster,7556
4300,priler,8409
4301,lerlangt,6361
4302,øjnes,13233
4303,vældige,12842
4304,vandsom,12248
4305,skyller,9714
4306,herfor,4355
4307,trække,11697
4308,medså,7072
4309,stedse,10449
4310,opog,8068
4311,spændstige,10357
4312,vaden,12188
4313,magelig,6946
4314,nokmed,7752
4315,fladog,2584
4316,flokpå,2640
4317,ebbetidsmadog,2024
4318,kanmen,5388
4319,vandog,12229
4320,muslinger,7431
4321,orme,8130
4322,snegle,10022
4323,nedi,7666
4324,slikket,9843
4325,trasker,11554
4326,omkringog,7993
4327,undres,12099
4328,strømmenes,10729
4329,springsnart,10322
4330,forbidet,2752
4331,stihov,10497
4332,fartfor,2387
4333,fyldes,3303
4334,vaderne,12189
4335,snartså,10010
4336,vidunderligt,12481
4337,sandskorn,9081
4338,étligner,13179
4339,prikikke,8408
4340,blåhar,861
4341,dråbe,1785
4342,havsikke,4230
4343,tavsintet,11296
4344,nuhar,7790
4345,pladsog,8306
4346,formi,2861
4347,stjernestormvidunderligt,10559
4348,skabtvidunderligt,9424
4349,tænktvævet,11905
4350,heruden,4399
4351,guddomligt,3945
4352,menskeværdintet,7145
4353,fint,2528
4354,åndhar,13067
4355,småtelsket,9993
4356,ubetrådtalt,11949
4357,unikt,12126
4358,herhar,4359
4359,neduden,7683
4360,evighedikke,2276
4361,serhar,9248
4362,ordsom,8122
4363,blæste,883
4364,jordaldrig,5246
4365,øjeblikhar,13212
4366,undertiden,12089
4367,gåetblevet,4036
4368,uger,12042
4369,årbække,13078
4370,fl,2581
4371,oder,7942
4372,hårlivet,4892
4373,godtmens,3762
4374,undertidenen,12090
4375,ubemærketskelen,11948
4376,bundet,1163
4377,tankermine,11277
4378,formørket,2865
4379,daghvis,1430
4380,stækket,10801
4381,begejstringta,477
4382,målt,7473
4383,solenmen,10074
4384,faldeud,2328
4385,vingerjeg,12561
4386,knapt,5660
4387,medom,7070
4388,stedom,10448
4389,horisonter,4623
4390,kaldindtil,5360
4391,gribes,3829
4392,frie,3119
4393,fald,2318
4394,ingrid,5146
4395,midt,7197
4396,myldretidpå,7442
4397,østerport,13278
4398,linje,6471
4399,h,4103
4400,forsinket,2901
4401,nået,7858
4402,asger,297
4403,lunefulddet,6625
4404,skammer,9445
4405,sighun,9288
4406,huske,4702
4407,sagthan,8988
4408,sagthun,8989
4409,besked,553
4410,sovet,10228
4411,nokhan,7750
4412,ligner,6438
4413,måden,7458
4414,påmen,8508
4415,rethan,8671
4416,cykler,1402
4417,stefansgaderegnen,10451
4418,nuhan,7789
4419,tænkthun,11903
4420,gætte,4087
4421,tænktnej,11904
4422,laver,6304
4423,mælkehjerter,7505
4424,plat,8328
4425,baristasmart,381
4426,fanden,2350
4427,sådu,11077
4428,kønsstereotypisk,6202
4429,hønemorog,4996
4430,ofte,7952
4431,tænke,11899
4432,forhold,2816
4433,ervi,2243
4434,travlt,11562
4435,egoistisk,2061
4436,tristhun,11589
4437,bollet,917
4438,førhan,3454
4439,fattet,2418
4440,ermen,2232
4441,stefansgade,10450
4442,børnehaven,1330
4443,yggdrasili,12964
4444,regntøj,8629
4445,carla,1348
4446,ibrahim,5026
4447,cliveog,1379
4448,petra,8259
4449,rundtde,8836
4450,farmens,2382
4451,tjekker,11462
4452,mails,6961
4453,asgers,298
4454,kaffestamperblevet,5346
4455,vækse,12832
4456,fremingrid,3097
4457,kvart,6013
4458,femasfalten,2474
4459,våd,12768
4460,natskygge,7602
4461,ikkeer,5060
4462,lyseter,6709
4463,tankerne,11278
4464,deter,1616
4465,øjnene,13229
4466,kærlighedener,6141
4467,mørkeer,7561
4468,natskyggeplantener,7603
4469,bittersød,672
4470,medviolette,7073
4471,ægformede,13129
4472,hvisken,4770
4473,dusortblå,1873
4474,havhusker,4218
4475,hastigt,4191
4476,hørtealt,5005
4477,mærket,7518
4478,nui,7792
4479,rørte,8954
4480,broen,1032
4481,dui,1850
4482,endnuhusker,2147
4483,fugletræk,3258
4484,dusavnets,1872
4485,svæve,10981
4486,blødthusker,893
4487,dumen,1856
4488,evighedhusker,2274
4489,digså,1645
4490,tilbagegiv,11391
4491,tilbagesom,11395
4492,dødeda,1965
4493,levendeda,6383
4494,hjertegiv,4548
4495,kontinent,5778
4496,vinterdag,12580
4497,hættens,4937
4498,synges,11044
4499,ramadan,8548
4500,nymånens,7809
4501,smillyset,9954
4502,fjerde,2562
4503,saltegner,9024
4504,gardinvækket,3516
4505,nattergallys,7613
4506,lysbrænder,6697
4507,favnhånd,2441
4508,håndramadan,4872
4509,topcyklerne,11505
4510,strømvarmen,10736
4511,kropblikket,5903
4512,fyldt,3307
4513,drømlys,1799
4514,lyskæmper,6715
4515,vejhånd,12331
4516,skyggerne,9701
4517,længstvi,6830
4518,igenskumringstid,5048
4519,sengstemmerne,9233
4520,hjemlys,4517
4521,lysøjeblikket,6751
4522,strækker,10720
4523,sighånd,9289
4524,aftenrødglasset,70
4525,opdadler,8033
4526,mælk,7504
4527,brødglæden,1127
4528,troplys,11640
4529,lystændes,6747
4530,fødebyhånd,3408
4531,medkroppen,7068
4532,sydøstpanden,11010
4533,tæppet,11907
4534,nedordene,7672
4535,trøstlys,11727
4536,lystaknemmelighed,6726
4537,navnhånd,7640
4538,håndnu,4870
4539,københavnramadan,6173
4540,vindmøllerne,12542
4541,ståkranerne,10788
4542,havnen,4223
4543,skråover,9628
4544,svaner,10910
4545,sasscootere,9117
4546,forstæderne,2926
4547,gi,3590
4548,gasfolk,3522
4549,kø,6170
4550,biler,635
4551,gøreand,4099
4552,look,6552
4553,if,5038
4554,nothing,7783
4555,håber,4847
4556,uhnu,12052
4557,svejse,10930
4558,storcentret,10602
4559,nednattevagten,7670
4560,fredfra,3049
4561,radio,8537
4562,langepå,6274
4563,sportsplads,10301
4564,bålpi,1218
4565,drenge,1739
4566,måland,7467
4567,feels,2458
4568,tunnel,11758
4569,førstehvem,3460
4570,næstehvem,7896
4571,gangnattens,3508
4572,telt,11309
4573,pakkes,8185
4574,sangsolkanonen,9102
4575,blænder,876
4576,forstandenhundredtusind,2912
4577,hinandenpå,4481
4578,bjergtop,683
4579,danser,1495
4580,kroprejsekammerater,5914
4581,opand,8030
4582,won,12938
4583,here,4353
4584,eternity,2251
4585,ring,8724
4586,ringnu,8731
4587,jordenen,5251
4588,indånde,5136
4589,lysende,6703
4590,morgenog,7339
4591,hverdagen,4729
4592,himlenmed,4434
4593,solstrøm,10125
4594,stuerhvor,10749
4595,kroppeog,5913
4596,sitrende,9357
4597,hændersom,4921
4598,truer,11647
4599,stoppe,10594
4600,gader,3474
4601,mødeog,7533
4602,ukendte,12056
4603,stederog,10438
4604,rysterog,8879
4605,celler,1354
4606,nyfødte,7804
4607,ofre,7949
4608,afskedog,46
4609,sengehvor,9228
4610,sprogene,10326
4611,svigterat,10941
4612,svinderog,10949
4613,aftnerne,83
4614,kærtegner,6164
4615,hviskende,4771
4616,sivettil,9363
4617,forstrålerat,2916
4618,dagenes,1417
4619,gåen,4034
4620,kroppenes,5911
4621,fødsler,3421
4622,dageså,1425
4623,chancen,1359
4624,levedet,6381
4625,bugtmed,1153
4626,græsklædte,3912
4627,skrænterhvor,9637
4628,solstråler,10124
4629,spiller,10269
4630,fuga,3235
4631,lyspå,6721
4632,brændingens,1115
4633,tangenter,11265
4634,–mit,13306
4635,vintrene,12612
4636,tøver,11940
4637,sommeri,10169
4638,regnklare,8623
4639,forår,2992
4640,viberne,12457
4641,kommevil,5737
4642,forbindes,2757
4643,kryds,5936
4644,tværsaf,11795
4645,broer,1034
4646,skinnerder,9529
4647,løber,6877
4648,vandløb,12227
4649,enghvor,2181
4650,arter,289
4651,forsvinderog,2935
4652,stier,10486
4653,huskeen,4703
4654,maj,6962
4655,måneds,7482
4656,læhegn,6802
4657,buskefor,1172
4658,blomstreskal,824
4659,hegnene,4265
4660,dufte,1830
4661,hviske,4768
4662,savnså,9130
4663,kærlighedsdrejetog,6149
4664,nytog,7828
4665,egetsom,2057
4666,hylden,4813
4667,breder,993
4668,svalende,10896
4669,hænderog,4919
4670,stjerneantennerfor,10531
4671,leveskal,6389
4672,sangene,9091
4673,træerog,11690
4674,parker,8213
4675,plæner,8366
4676,bedehvor,444
4677,elskende,2102
4678,gårog,4059
4679,spredeja,10311
4680,bristeom,1021
4681,tankeløst,11271
4682,mistefor,7265
4683,drømmesskal,1814
4684,drømmene,1805
4685,udsyn,12021
4686,åndbevarer,13050
4687,ligevægtssfærehvor,6425
4688,værdigt,12861
4689,fritog,3155
4690,kræver,5956
4691,–en,13299
4692,symbiosemed,11021
4693,viber,12456
4694,engdrag,2172
4695,mosefor,7369
4696,kaos,5406
4697,fjernei,2566
4698,slidte,9839
4699,mulighed,7398
4700,dvæle,1878
4701,vinder,12538
4702,foræret,3016
4703,bims,649
4704,bærretaf,1267
4705,desto,1611
4706,værre,12882
4707,faldet,2326
4708,kaldet,5359
4709,uafhængig,11943
4710,række,8913
4711,aner,232
4712,købe,6171
4713,sælge,11110
4714,held,4282
4715,mærk,7514
4716,larmen,6287
4717,banker,376
4718,troenpå,11610
4719,låste,6781
4720,bygger,1194
4721,broentil,1033
4722,tørgive,11930
4723,slip,9845
4724,nytte,7829
4725,lyttetil,6760
4726,ængstelige,13146
4727,råb,8891
4728,afmagtssang,42
4729,afmagt,41
4730,æder,13123
4731,modløshed,7297
4732,ende,2134
4733,hjemløs,4518
4734,skålerog,9728
4735,råber,8894
4736,kat,5434
4737,eroderes,2236
4738,indre,5126
4739,forhindre,2815
4740,tv,11779
4741,stue,10744
4742,dræbt,1790
4743,skærmens,9763
4744,immerblå,5088
4745,folkeslag,2727
4746,røg,8940
4747,kommemed,5724
4748,lomme,6548
4749,imens,5082
4750,flygtning,2665
4751,middelhavet,7182
4752,bombe,919
4753,sprænger,10335
4754,kød,6180
4755,krigsforbryder,5864
4756,flot,2643
4757,begavettrods,475
4758,endt,2151
4759,klima,5576
4760,stikker,10500
4761,vaskes,12304
4762,intetheden,5157
4763,tidsfordriv,11375
4764,betydning,610
4765,svandt,10904
4766,forleden,2845
4767,bekvemmelighedsflugten,523
4768,takt,11247
4769,synken,11049
4770,klynken,5623
4771,ernæres,2235
4772,løgne,6894
4773,nødvendighed,7918
4774,natur,7626
4775,fremmed,3099
4776,kejserklæder,5450
4777,dets,1619
4778,tryllestof,11667
4779,forvandler,2980
4780,glædertil,3714
4781,spørgsmål,10374
4782,hjemløse,4519
4783,vaklerog,12198
4784,lyner,6684
4785,tisser,11457
4786,staklerog,10396
4787,befriet,471
4788,skærm,9760
4789,lænestolen,6807
4790,bænken,1246
4791,solhverv,10088
4792,blæsten,884
4793,rusker,8846
4794,grene,3816
4795,visne,12648
4796,blade,693
4797,naturen,7628
4798,tågeslør,11853
4799,–så,13309
4800,spørger,10372
4801,spørge,10371
4802,svaret,10921
4803,larm,6286
4804,dristigste,1756
4805,alleat,140
4806,udstrakt,12017
4807,–for,13301
4808,broget,1036
4809,ton,11489
4810,varmen,12292
4811,–fortræng,13302
4812,blomsterkransebrud,797
4813,brudte,1053
4814,sangejeg,9088
4815,si,9264
4816,børnjeg,1335
4817,nglimt,7706
4818,gyldent,4013
4819,hårjeg,4891
4820,lær,6833
4821,alenejeg,128
4822,frednyde,3054
4823,ikk,5058
4824,skul,9661
4825,afstedtasker,51
4826,madpakker,6941
4827,medsom,7071
4828,regel,8607
4829,sene,9224
4830,blomsterkransen,799
4831,udsøde,12024
4832,digden,1634
4833,blomsterkransebrudtaber,798
4834,nhun,7708
4835,rigtigt,8712
4836,herhun,4362
4837,hjemmeskyld,4526
4838,boret,946
4839,meningjeg,7109
4840,kraften,5819
4841,hjemtror,4531
4842,mestringen,7170
4843,zentankerne,12992
4844,stolenjeg,10581
4845,forstening,2914
4846,herjeg,4367
4847,sangemen,9089
4848,igenkalde,5045
4849,pauserne,8232
4850,venog,12405
4851,gråud,3890
4852,lyd,6647
4853,blåner,868
4854,spædes,10351
4855,issen,5179
4856,eftermælet,2046
4857,kraftens,5820
4858,folkemunde,2719
4859,sjunges,9376
4860,lunde,6616
4861,rosenbånd,8778
4862,omslynger,8006
4863,deri,1582
4864,hjertesprog,4571
4865,bog,904
4866,øresund,13255
4867,pigemunde,8263
4868,sommerdag,10150
4869,nattergale,7611
4870,bøgelunden,1285
4871,aftenstunden,78
4872,vænge,12853
4873,allerhelst,150
4874,talt,11261
4875,nynned,7813
4876,guldtop,3990
4877,dannevirke,1488
4878,danmarks,1476
4879,mødre,7538
4880,danemark,1469
4881,bestrålet,572
4882,såvel,11100
4883,fædre,3344
4884,dannevang,1487
4885,halvkvæden,4137
4886,løver,6924
4887,skjold,9538
4888,omsatte,8001
4889,hedenold,4251
4890,abekatte,3
4891,slid,9834
4892,slæb,9894
4893,hvormed,4785
4894,ligne,6437
4895,højbåren,4967
4896,kongebrud,5754
4897,læben,6789
4898,kraftigt,5824
4899,ordtil,8123
4900,elskovs,2109
4901,bønner,1326
4902,sejrens,9192
4903,stolte,10586
4904,trangt,11549
4905,svulmer,10962
4906,vest,12442
4907,sværmet,10979
4908,søgtde,11152
4909,tiders,11361
4910,landes,6243
4911,kløgt,5642
4912,fremmede,3100
4913,volde,12686
4914,bød,1276
4915,trældom,11701
4916,mente,7148
4917,bast,428
4918,lo,6531
4919,hjerteligt,4554
4920,skjalde,9533
4921,skænked,9752
4922,lytter,6758
4923,brynjen,1091
4924,dækker,1942
4925,skæmt,9747
4926,kogger,5709
4927,hvas,4717
4928,vinget,12568
4929,muren,7420
4930,hegner,4266
4931,gård,4050
4932,rulle,8816
4933,skiftes,9505
4934,glemmes,3666
4935,fjor,2569
4936,segner,9158
4937,nornens,7779
4938,lysning,6720
4939,gyder,4009
4940,forklarelsens,2826
4941,stivhed,10528
4942,frost,3169
4943,skyder,9685
4944,fortid,2949
4945,uendelig,12033
4946,flyder,2655
4947,lyshav,6714
4948,forener,2789
4949,idet,5031
4950,fortoner,2955
4951,mislyd,7258
4952,tvivl,11786
4953,kamplystne,5381
4954,samstemmig,9059
4955,skønhed,9786
4956,nogle,7743
4957,lyslange,6716
4958,åbnes,13029
4959,fortidens,2950
4960,vemodigt,12375
4961,samtidens,9061
4962,eftertids,2047
4963,sjælfulde,9393
4964,sans,9110
4965,slægternes,9900
4966,tumler,11739
4967,tonende,11493
4968,festlige,2483
4969,glædesved,3722
4970,billeds,643
4971,farvepragt,2397
4972,hvori,4784
4973,klædes,5633
4974,strålte,10715
4975,formet,2860
4976,mesters,7166
4977,måltemed,7475
4978,målebånd,7468
4979,rørtes,8955
4980,vaktesved,12205
4981,digters,1651
4982,druer,1776
4983,raktes,8546
4984,vugged,12733
4985,drømmetonedybets,1816
4986,havfrusang,4216
4987,kildestrømmesvulmed,5483
4988,bølgegang,1305
4989,ejer,2077
4990,rosens,8785
4991,blus,843
4992,hvalv,4716
4993,brynets,1088
4994,bue,1139
4995,læbens,6790
4996,fine,2512
4997,folder,2707
4998,tankens,11273
4999,hemmeligste,4319
5000,susen,10880
5001,elskovsblikket,2110
5002,tavse,11293
5003,lærkens,6848
5004,bækkens,1235
5005,brusen,1069
5006,kunstens,5996
5007,lærebog,6839
5008,villebefri,12522
5009,kildeog,5478
5010,ydmygt,12958
5011,knæle,5699
5012,spejle,10246
5013,kildens,5477
5014,glidersom,3676
5015,bøjesig,1299
5016,øjemed,13214
5017,himmelhvælv,4455
5018,betages,586
5019,dages,1421
5020,famlei,2347
5021,sprænge,10334
5022,samlesit,9037
5023,verdensrum,12427
5024,overhver,8163
5025,drømmeslå,1813
5026,drab,1720
5027,strømmemod,10727
5028,fredens,3045
5029,fællesskab,3366
5030,værge,12873
5031,bæresin,1259
5032,brynje,1089
5033,væreden,12865
5034,egne,2060
5035,skriver,9620
5036,hugget,4658
5037,ermindre,2233
5038,skylder,9710
5039,vennerne,12403
5040,ognogen,7961
5041,svarer,10920
5042,los,6555
5043,atalting,314
5044,fællesskabet,3367
5045,slås,9893
5046,sprogets,10328
5047,sprøde,10338
5048,dolke,1700
5049,befolkevor,467
5050,klode,5597
5051,befrietfra,472
5052,tyranni,11816
5053,begær,497
5054,ondskabog,8021
5055,skrig,9613
5056,suges,10848
5057,strømmen,10728
5058,støj,10826
5059,ogej,7959
5060,ndomsrettens,7649
5061,flade,2583
5062,kvækgør,6050
5063,pluds,8355
5064,vandrei,12235
5065,lånte,6778
5066,merehvad,7154
5067,morhvad,7361
5068,mermellem,7157
5069,menerusynlige,7103
5070,tingsom,11455
5071,enganghar,2167
5072,sving,10952
5073,mener,7102
5074,tingi,11454
5075,menneskes,7132
5076,hjerneder,4535
5077,gørvores,4102
5078,jordtil,5276
5079,dødsmærket,1983
5080,tingder,11450
5081,toabrikostræer,11472
5082,ellershvad,2093
5083,mornår,7363
5084,bomben,920
5085,faldether,2327
5086,bestråler,571
5087,smykke,9968
5088,dersom,1595
5089,borgemur,949
5090,modet,7290
5091,støder,10824
5092,lurmod,6635
5093,gramme,3786
5094,porten,8384
5095,fejhed,2464
5096,skamme,9443
5097,stad,10379
5098,enigheden,2206
5099,nabo,7576
5100,føjer,3430
5101,skatter,9464
5102,næstens,7898
5103,retten,8676
5104,bøjer,1298
5105,skjoldmod,9541
5106,overvold,8176
5107,retsind,8673
5108,sværdet,10974
5109,ranker,8562
5110,forfærdet,2796
5111,fuglens,3244
5112,galgenfugl,3484
5113,bilder,632
5114,kongehøg,5758
5115,stak,10389
5116,ørnene,13265
5117,flokker,2637
5118,brud,1042
5119,elsk,2096
5120,hustru,4708
5121,ages,95
5122,læs,6865
5123,stavn,10429
5124,kongeskib,5769
5125,bådhar,1210
5126,skuld,9662
5127,venskab,12407
5128,rejn,8634
5129,forgo,2803
5130,forgoog,2805
5131,stryges,10695
5132,fræ,3218
5133,wor,12941
5134,mind,7226
5135,forgomed,2804
5136,daw,1518
5137,skjønne,9554
5138,ungdomsdaw,12111
5139,svær,10972
5140,find,2503
5141,el,2085
5142,løwt,6937
5143,kop,5783
5144,glådle,3699
5145,opfor,8040
5146,kuns,5992
5147,glajs,3635
5148,kaw,5442
5149,ino,5148
5150,jenle,5222
5151,kopfor,5784
5152,swunden,11005
5153,tow,11538
5154,hwor,4800
5155,rend,8651
5156,omkapi,7989
5157,grønn,3934
5158,manne,7010
5159,trawen,11563
5160,rundthår,8838
5161,gjord,3622
5162,bjenn,675
5163,tång,11859
5164,wojed,12936
5165,sammel,9045
5166,bækfræ,1232
5167,høns,4997
5168,war,12900
5169,kam,5367
5170,haw,4232
5171,skil,9507
5172,wos,12944
5173,mi,7172
5174,swend,11004
5175,øwer,13290
5176,mæ,7497
5177,dind,1660
5178,skjøn,9553
5179,håj,4856
5180,mist,7262
5181,skilles,9513
5182,farvelat,2392
5183,kendt,5457
5184,nyde,7797
5185,vennelagog,12397
5186,savne,9127
5187,fremad,3083
5188,søge,11149
5189,nyny,7816
5190,ogtil,7963
5191,selskab,9199
5192,været,12871
5193,heri,4363
5194,lyden,6651
5195,afvor,87
5196,fællessang,3365
5197,jeglangt,5219
5198,helre,4299
5199,ejvenskab,2079
5200,gedanken,3540
5201,frei,3064
5202,wer,12908
5203,kann,5389
5204,sie,9277
5205,erraten,2238
5206,fliehen,2616
5207,vorbeiwie,12696
5208,nächtliche,7835
5209,schatten,9136
5210,kein,5446
5211,mensch,7143
5212,wissen,12934
5213,jäger,5323
5214,erschiessenmit,2239
5215,pulver,8470
5216,und,12069
5217,blei,717
5218,ich,5027
5219,denke,1555
5220,willund,12930
5221,mich,7173
5222,beglücket,479
5223,doch,1695
5224,alles,158
5225,stillund,10516
5226,wie,12923
5227,sich,9265
5228,schicket,9139
5229,mein,7078
5230,wunsch,12951
5231,begehrenkann,476
5232,niemand,7713
5233,verwehren,12439
5234,bleibet,718
5235,dabei,1405
5236,sperrt,10256
5237,einim,2065
5238,finsteren,2527
5239,kerker,5459
5240,das,1511
5241,reinvergebliche,8633
5242,werke,12910
5243,denn,1559
5244,meine,7079
5245,gedankenzerreissen,3541
5246,schrankenund,9144
5247,mauern,7051
5248,entzwei,2220
5249,drum,1779
5250,will,12928
5251,auf,323
5252,immerden,5089
5253,entsagenund,2219
5254,auch,322
5255,nimmermit,7725
5256,grillen,3830
5257,mehr,7077
5258,plagen,8309
5259,im,5078
5260,herzenstets,4400
5261,lachen,6207
5262,scherzenund,9138
5263,denken,1556
5264,forblindet,2760
5265,bortsovet,961
5266,oldtids,7978
5267,blændværks,878
5268,timen,11438
5269,lystes,6739
5270,sanddru,9069
5271,hedning,4259
5272,tyrk,11818
5273,jøde,5338
